1-Dec-80,359.14
1-Nov-80,368.48
1-Oct-80,356.46
1-Sep-80,349.63
1-Aug-80,344.21
1-Jul-80,336.32
1-Jun-80,321.72
1-May-80,305.68
1-Apr-80,295.22
1-Mar-80,303.47
1-Feb-80,339.27
1-Jan-80,330.94
1-Dec-79,326.3
1-Nov-79,317.2
1-Oct-79,322.62
1-Sep-79,337.98
1-Aug-79,337.87
1-Jul-79,326.18
1-Jun-79,326.57
1-May-79,323.83
1-Apr-79,335.75
1-Mar-79,332.95
1-Feb-79,330.04
1-Jan-79,338.94
1-Dec-78,329.59
1-Nov-78,326.24
1-Oct-78,348.08
1-Sep-78,362.74
1-Aug-78,365.49
1-Jul-78,343.44
1-Jun-78,347.75
1-May-78,350.62
1-Apr-78,336.84
1-Mar-78,325.25
1-Feb-78,328.43
1-Jan-78,335.25
1-Dec-77,350.75
1-Nov-77,353.61
1-Oct-77,353.3
1-Sep-77,363.87
1-Aug-77,370.82
1-Jul-77,381.36
1-Jun-77,379.77
1-May-77,380.24
1-Apr-77,383.27
1-Mar-77,392.54
1-Feb-77,396.76
1-Jan-77,411.95
1-Dec-76,417.66
1-Nov-76,405.09
1-Oct-76,408.6
1-Sep-76,425.23
1-Aug-76,417.82
1-Jul-76,423.67
1-Jun-76,416.1
1-May-76,415.84
1-Apr-76,421.71
1-Mar-76,419.89
1-Feb-76,418.56
1-Jan-76,404.45
1-Dec-75,371.05
1-Nov-75,378.14
1-Oct-75,374.55
1-Sep-75,360.03
1-Aug-75,366.46
1-Jul-75,396.18
1-Jun-75,400.23
1-May-75,393.2
1-Apr-75,371.82
1-Mar-75,369.09
1-Feb-75,354.22
1-Jan-75,323.34
1-Dec-74,300.03
1-Nov-74,323.41
1-Oct-74,315.49
1-Sep-74,312.55
1-Aug-74,353.03
1-Jul-74,372.73
1-Jun-74,425.43
1-May-74,428.36
1-Apr-74,447.21
1-Mar-74,473.27
1-Feb-74,459.66
1-Jan-74,478.83
1-Dec-73,476.29
1-Nov-73,515.92
1-Oct-73,559.03
1-Sep-73,542.41
1-Aug-73,534.34
1-Jul-73,554.47
1-Jun-73,550.48
1-May-73,566.93
1-Apr-73,587.34
1-Mar-73,602.67
1-Feb-73,618.03
1-Jan-73,645.27
1-Dec-72,641.87
1-Nov-72,630.24
1-Oct-72,601.55
1-Sep-72,603.3
1-Aug-72,613.58
1-Jul-72,593.99
1-Jun-72,601.29
1-May-72,601.06
1-Apr-72,608.67
1-Mar-72,603.97
1-Feb-72,591.38
1-Jan-72,583.52
1-Dec-71,560.19
1-Nov-71,526.66
1-Oct-71,552.26
1-Sep-71,565.62
1-Aug-71,553.33
1-Jul-71,564.73
1-Jun-71,570.24
1-May-71,585.31
1-Apr-71,596.34
1-Mar-71,578.09
1-Feb-71,565.05
1-Jan-71,545.36
1-Dec-70,525.29
1-Nov-70,494.11
1-Oct-70,497.15
1-Sep-70,489.09
1-Aug-70,463.86
1-Jul-70,450.76
1-Jun-70,452.3
1-May-70,457.48
1-Apr-70,518.3
1-Mar-70,538.78
1-Feb-70,532.52
1-Jan-70,554.68
1-Dec-69,561.08
1-Nov-69,595.65
1-Oct-69,594.54
1-Sep-69,591.43
1-Aug-69,590.96
1-Jul-69,597.51
1-Jun-69,628.88
1-May-69,667.16
1-Apr-69,647.89
1-Mar-69,638.62
1-Feb-69,658.24
1-Jan-69,665.19
1-Dec-68,696.5
1-Nov-68,691.25
1-Oct-68,682.69
1-Sep-68,670.04
1-Aug-68,650.79
1-Jul-68,667.23
1-Jun-68,672.41
1-May-68,658.61
1-Apr-68,645.68
1-Mar-68,603.02
1-Feb-68,616.05
1-Jan-68,647.07
1-Dec-67,652.67
1-Nov-67,636.46
1-Oct-67,659.02
1-Sep-67,662.02
1-Aug-67,654.85
1-Jul-67,646.52
1-Jun-67,637.45
1-May-67,647.48
1-Apr-67,638
1-Mar-67,629.1
1-Feb-67,616.47
1-Jan-67,595.94
1-Dec-66,573.92
1-Nov-66,571.52
1-Oct-66,544.28
1-Sep-66,552.44
1-Aug-66,572.61
1-Jul-66,613.2
1-Jun-66,616.67
1-May-66,623.76
1-Apr-66,658.4
1-Mar-66,642.83
1-Feb-66,672.48
1-Jan-66,681.31
1-Dec-65,669.7
1-Nov-65,674.89
1-Oct-65,669.33
1-Sep-65,656.68
1-Aug-65,635.44
1-Jul-65,623.84
1-Jun-65,624.79
1-May-65,660.12
1-Apr-65,650.43
1-Mar-65,644.06
1-Feb-65,645.53
1-Jan-65,640.84
1-Dec-64,624.76
1-Nov-64,635.78
1-Oct-64,633.42
1-Sep-64,622.67
1-Aug-64,614.12
1-Jul-64,621.25
1-Jun-64,600.94
1-May-64,606.49
1-Apr-64,600.63
1-Mar-64,592.06
1-Feb-64,581.47
1-Jan-64,574.4
1-Dec-63,557.27
1-Nov-63,547.4
1-Oct-63,550.49
1-Sep-63,550.92
1-Aug-63,536.78
1-Jul-63,522.34
1-Jun-63,531.93
1-May-63,533.91
1-Apr-63,523.4
1-Mar-63,499.88
1-Feb-63,503.43
1-Jan-63,496.87
1-Dec-62,478.38
1-Nov-62,458.53
1-Oct-62,428.97
1-Sep-62,442.95
1-Aug-62,448.39
1-Jul-62,436.52
1-Jun-62,427.66
1-May-62,484.24
1-Apr-62,523.14
1-Mar-62,542.16
1-Feb-62,541.62
1-Jan-62,534.52
1-Dec-61,555.19
1-Nov-61,550.08
1-Oct-61,526.24
1-Sep-61,520.52
1-Aug-61,526.37
1-Jul-61,506.43
1-Jun-61,511.23
1-May-61,518.09
1-Apr-61,512.87
1-Mar-61,499.55
1-Feb-61,484.35
1-Jan-61,465.27
1-Dec-60,442.52
1-Nov-60,432.16
1-Oct-60,418.6
1-Sep-60,429.9
1-Aug-60,443.23
1-Jul-60,437.98
1-Jun-60,449.12
1-May-60,434.58
1-Apr-60,438.6
1-Mar-60,434.48
1-Feb-60,440.48
1-Jan-60,459.82
1-Dec-59,466.39
1-Nov-59,451.93
1-Oct-59,450.12
1-Sep-59,452.05
1-Aug-59,472.28
1-Jul-59,474.99
1-Jun-59,458.43
1-May-59,464.01
1-Apr-59,457.13
1-Mar-59,451.16
1-Feb-59,439.99
1-Jan-59,445.28
1-Dec-58,429.71
1-Nov-58,420.3
1-Oct-58,409.3
1-Sep-58,393.32
1-Aug-58,383.19
1-Jul-58,368.1
1-Jun-58,359.5
1-May-58,351.06
1-Apr-58,340.14
1-Mar-58,339.46
1-Feb-58,334.94
